CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099,PercentEspAcerto,Cluster
69,CH,95752,E,"9,0",0,,"1,59757","1,3002","0,05839",Amarela,PROVA AMARELA,,"0,0",2018,"641,1807537078857","678,2739162445068","796,9777584075928","52,92",Cluster 2
69,CH,97278,D,"23,0",0,,"1,73416","-0,044","0,18703",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"496,68240547180176","533,5919857025146","644,3660259246826","59,35",Cluster 0
70,CH,87510,C,"28,0",0,,"3,20608","1,0929","0,25718",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"606,4598560333252","627,6099681854248","688,0800724029541","62,86",Cluster 2
70,CH,111988,B,"7,0",0,,"3,84706","1,22482","0,17175",Amarela,PROVA AMARELA,,"0,0",2018,"623,525857925415","639,9838924407959","689,8300647735596","58,59",Cluster 2
71,CH,12389,D,"29,0",0,,"2,46951","0,36646","0,19372",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"537,0180606842041","563,0629062652588","640,913724899292","59,69",Cluster 0
71,CH,89461,C,"6,0",0,,"2,26131","1,79644","0,22052",Amarela,PROVA AMARELA,,"0,0",2018,"678,2739162445068","707,3180675506592","792,6218509674072","61,03",Cluster 3
72,CH,63741,D,"30,0",0,,"2,00386","-0,05261","0,20179",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"494,60816383361816","526,9019603729248","622,9369640350342","60,09",Cluster 0
72,CH,88500,E,"3,0",0,,"4,28812","1,05968","0,13154",Amarela,PROVA AMARELA,,"0,0",2018,"608,1359386444092","622,5197315216064","667,0467853546143","56,58",Cluster 2
73,CH,88520,C,"28,0",0,,"1,44874","2,04777","0,21786",Amarela,PROVA AMARELA,,"0,0",2018,"702,9216289520264","748,1567859649658","881,2611103057861","60,89",Cluster 3
73,CH,89661,D,"2,0",0,,"1,11315","1,48558","0,25336",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"640,9924030303955","701,6913890838623","875,7631778717041","62,67",Cluster 2
74,CH,57285,C,"6,0",0,,"3,19277","1,61634","0,18855",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"662,1544361114502","682,2221279144287","742,4013614654541","59,43",Cluster 3
74,CH,112122,D,"30,0",0,,"2,14361","2,00995","0,17873",Amarela,PROVA AMARELA,,"0,0",2018,"702,416181564331","732,0992946624756","821,6278553009033","58,94",Cluster 3
75,CH,87095,B,"24,0",0,,"2,68807","0,35434","0,14356",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"538,3222103118896","561,4416599273682","632,5619220733643","57,18",Cluster 0
75,CH,89113,E,"24,0",0,,"2,42215","1,58606","0,13283",Amarela,PROVA AMARELA,,"0,0",2018,"662,3761653900146","687,8631114959717","766,7033672332764","56,64",Cluster 3
76,CH,85825,B,"25,0",0,,"1,65106","0,77214","0,30795",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"566,0073757171631","609,2875003814697","727,6527881622314","65,4",Cluster 0
76,CH,89639,C,"24,0",0,,"2,64093","0,97084","0,10439",Amarela,PROVA AMARELA,,"0,0",2018,"601,858377456665","624,8466968536377","696,9540119171143","55,22",Cluster 2
77,CH,26427,A,"29,0",0,,"4,54182","0,94711","0,22956",Amarela,PROVA AMARELA,,"0,0",2018,"593,7163829803467","608,2861423492432","650,8080959320068","61,48",Cluster 2
77,CH,82656,E,"2,0",0,,"1,77396","1,46519","0,16757",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"649,1034030914307","684,6945285797119","792,741060256958","58,38",Cluster 2
78,CH,26952,C,"26,0",0,,"1,76129","0,11994","0,20778",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"511,3379955291748","548,2499599456787","657,5934886932373","60,39",Cluster 0
78,CH,112013,A,"19,0",0,,"3,4662","1,3981","0,16469",Amarela,PROVA AMARELA,,"0,0",2018,"641,2451267242432","659,4245433807373","714,7042751312256","58,23",Cluster 2
79,CH,96436,A,"14,0",0,,"2,6354","2,27637","0,29773",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"721,3847637176514","748,19016456604","822,2167491912842","64,89",Cluster 3
79,CH,111873,B,"21,0",0,,"1,9957","0,71975","0,11139",Amarela,PROVA AMARELA,,"0,0",2018,"577,8734683990479","608,417272567749","703,8991451263428","55,57",Cluster 2
80,CH,89182,D,"19,0",0,,"1,66455","0,34601","0,14281",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"539,3235683441162","576,6432285308838","691,4823055267334","57,14",Cluster 0
80,CH,96354,E,"14,0",0,,"3,92803","1,08796","0,09238",Amarela,PROVA AMARELA,,"0,0",2018,"612,3631000518799","627,7196407318115","676,1424541473389","54,62",Cluster 2
81,CH,88055,D,"15,0",0,,"1,95783","1,0556","0,26994",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"599,7865200042725","634,8435878753662","734,0567111968994","63,5",Cluster 2
81,CH,112110,D,"21,0",0,,"2,83948","0,77569","0,10909",Amarela,PROVA AMARELA,,"0,0",2018,"581,8121433258057","603,2507419586182","670,3441143035889","55,45",Cluster 2
82,CH,96884,B,"11,0",0,,"2,01758","0,13334","0,16439",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"515,8202648162842","547,0459461212158","642,0128345489502","58,22",Cluster 0
82,CH,112014,B,"20,0",0,,"4,47836","2,02417","0,12905",Amarela,PROVA AMARELA,,"0,0",2018,"704,5619487762451","718,3163166046143","760,9407901763916","56,45",Cluster 3
83,CH,43527,D,"12,0",0,,"2,43625","1,32272","0,20131",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"632,1923732757568","658,7450504302979","737,7331256866455","60,07",Cluster 2
83,CH,86195,E,"12,0",0,,"2,1655","0,79673","0,03448",Amarela,PROVA AMARELA,,"0,0",2018,"589,0791416168213","616,1324977874756","703,5319805145264","51,72",Cluster 2
84,CH,24397,D,"13,0",0,,"2,342","0,03491","0,15292",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"506,2859058380127","532,9816341400146","614,6924495697021","57,65",Cluster 0
84,CH,98027,B,"15,0",0,,"3,26045","2,04583","0,1747",Amarela,PROVA AMARELA,,"0,0",2018,"705,6896686553955","725,149393081665","783,9839458465576","58,74",Cluster 3
85,CH,85205,B,"16,0",0,,"6,64097","1,44488","0,19728",Amarela,PROVA AMARELA,,"0,0",2018,"644,5472240447998","654,2603969573975","683,2211017608643","59,86",Cluster 2
85,CH,88814,C,"13,0",0,,"2,75348","0,89648","0,24325",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"587,202787399292","611,5190982818604","681,7905902862549","62,16",Cluster 2
86,CH,87233,D,"16,0",0,,"3,07605","1,17928","0,23773",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"616,0323619842529","637,6950740814209","700,5493640899658","61,89",Cluster 2
86,CH,111841,E,"10,0",0,,"3,42899","1,44729","0,1808",Amarela,PROVA AMARELA,,"0,0",2018,"645,5342769622803","664,116621017456","720,0973033905029","59,04",Cluster 2
87,CH,83846,B,"19,0",0,,"1,74631","2,08534","0,1795",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"710,2172374725342","746,6714382171631","856,5800189971924","58,98",Cluster 3
87,CH,111943,B,"27,0",0,,"6,69428","1,39536","0,11947",Amarela,PROVA AMARELA,,"0,0",2018,"641,1473751068115","650,2954959869385","678,7841320037842","55,97",Cluster 2
88,CH,44378,E,"4,0",0,,"4,22228","1,01525","0,18939",Amarela,PROVA AMARELA,,"0,0",2018,"601,8893718719482","617,0742511749268","662,583589553833","59,47",Cluster 2
88,CH,83910,A,"15,0",0,,"1,50702","-0,00345","0,24805",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"494,6606159210205","539,2782688140869","667,7572727203369","62,4",Cluster 0
89,CH,83733,C,"7,0",0,,"4,79502","1,23908","0,18538",Amarela,PROVA AMARELA,,"0,0",2018,"624,3484020233154","637,6807689666748","677,7350902557373","59,27",Cluster 2
89,CH,85147,D,"20,0",0,,"2,21574","-0,25134","0,14176",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"478,4743785858154","506,49094581604","592,7555561065674","57,09",Cluster 0
90,CH,96813,C,"6,0",0,,"5,31599","1,31276","0,17992",Amarela,PROVA AMARELA,,"0,0",2018,"631,8180561065674","643,7962055206299","679,9023151397705","59,0",Cluster 2
90,CH,97631,C,"20,0",0,,"1,87753","-0,02282","0,14179",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2018,"501,9752979278565","535,0391864776611","636,8415355682373","57,09",Cluster 0
46,CH,86751,C,"23,0",0,,"3,45284","1,65017","0,09484",Amarela,PROVA AMARELA,,"0,0",2019,"668,992280960083","686,4850521087646","741,5859699249268","54,74",Cluster 3
46,CH,96361,C,"29,0",0,,"1,42267","-0,08446","0,21669",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"489,7921085357666","535,8116626739502","671,3359355926514","60,83",Cluster 0
47,CH,83820,B,"12,0",0,,"2,24266","0,19945","0,14787",Amarela,PROVA AMARELA,,"0,0",2019,"523,1587886810303","550,9464740753174","636,2287998199463","57,39",Cluster 0
47,CH,88078,A,"26,0",0,,"1,13339","0,05458","0,23513",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"500,687837600708","559,3459606170654","729,874849319458","61,76",Cluster 0
48,CH,77940,A,"16,0",0,,"1,69265","-0,16281","0,19993",Amarela,PROVA AMARELA,,"0,0",2019,"483,72435569763184","521,902322769165","635,570764541626","60,0",Cluster 0
48,CH,95831,C,"30,0",0,,"2,62983","1,05995","0,16211",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"608,0191135406494","631,9372653961182","704,7789096832275","58,11",Cluster 2
49,CH,95951,B,"27,0",0,,"3,30735","1,30638","0,26646",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"627,4073123931885","648,090124130249","706,7887783050537","63,32",Cluster 2
49,CH,118034,B,"9,0",0,,"2,89911","0,93429","0,16213",Amarela,PROVA AMARELA,,"0,0",2019,"595,2637195587158","616,962194442749","683,035135269165","58,11",Cluster 2
50,CH,45168,B,"12,0",0,,"2,56996","0,69017","0,24002",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"566,603422164917","592,5838947296143","667,8383350372314","62,0",Cluster 0
50,CH,84811,A,"2,0",0,,"2,78428","0,48121","0,18255",Amarela,PROVA AMARELA,,"0,0",2019,"549,0224361419678","571,936845779419","640,8970355987549","59,13",Cluster 0
51,CH,81818,C,"23,0",0,,"2,38508","0,67408","0,18918",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"568,0673122406006","594,9442386627197","675,5082607269287","59,46",Cluster 0
51,CH,96447,D,"20,0",0,,"3,56414","0,51626","0,13663",Amarela,PROVA AMARELA,,"0,0",2019,"554,0530681610107","571,4147090911865","625,0135898590088","56,83",Cluster 0
52,CH,96302,B,"7,0",0,,"1,13705","0,24894","0,00655",Amarela,PROVA AMARELA,,"0,0",2019,"545,3031063079834","596,1863994598389","762,2711658477783","50,33",Cluster 0
52,CH,97931,A,"23,0",0,,"0,98907","1,33715","0,26413",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"623,3232021331787","692,331075668335","888,5471820831299","63,21",Cluster 2
53,CH,87089,B,"24,0",0,,"4,20856","1,12773","0,14962",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"614,4301891326904","629,2550563812256","674,7095584869385","57,48",Cluster 2
53,CH,111820,B,"5,0",0,,"1,43499","2,25728","0,06711",Amarela,PROVA AMARELA,,"0,0",2019,"737,4875545501709","778,9628505706787","911,2160205841064","53,36",Cluster 3
54,CH,78677,C,"26,0",0,,"1,8918","1,40629","0,2082",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"639,9838924407959","674,3614673614502","776,1685848236084","60,41",Cluster 2
54,CH,118033,C,"6,0",0,,"3,33353","0,6595","0,32563",Amarela,PROVA AMARELA,,"0,0",2019,"559,2982769012451","581,1898708343506","639,998197555542","66,28",Cluster 0
55,CH,50201,E,"28,0",0,,"3,63204","0,80166","0,15213",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"581,9957256317139","599,2023944854736","651,8857479095459","57,61",Cluster 2
55,CH,84769,E,"11,0",0,,"2,20133","1,01836","0,12996",Amarela,PROVA AMARELA,,"0,0",2019,"606,1475276947021","634,1426372528076","720,86501121521","56,5",Cluster 2
56,CH,45145,E,"18,0",0,,"2,3355","-0,7525","0,18114",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"425,910234451294","453,1996250152588","535,3968143463135","59,06",Cluster 0
56,CH,118022,E,"26,0",0,,"3,17381","0,77149","0,09188",Amarela,PROVA AMARELA,,"0,0",2019,"581,5832614898682","600,5804538726807","660,5093479156494","54,59",Cluster 2
57,CH,85120,D,"19,0",0,,"3,67655","1,23977","0,26138",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"621,3109493255615","639,8289203643799","692,5933361053467","63,07",Cluster 2
57,CH,111844,E,"11,0",0,,"2,33881","0,22143","0,04965",Amarela,PROVA AMARELA,,"0,0",2019,"530,1682949066162","555,3977489471436","636,4219188690186","52,48",Cluster 0
58,CH,33960,B,"14,0",0,,"3,73216","1,13742","0,16303",Amarela,PROVA AMARELA,,"0,0",2019,"615,135908126831","631,9992542266846","683,330774307251","58,15",Cluster 2
58,CH,98137,B,"20,0",0,,"1,94243","0,80914","0,27909",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"574,242353439331","609,9026203155518","710,040807723999","63,95",Cluster 2
59,CH,78903,C,"11,0",0,,"1,5682","-0,25115","0,00814",Amarela,PROVA AMARELA,,"0,0",2019,"489,5823001861572","526,5014171600342","646,9385623931885","50,41",Cluster 0
59,CH,87053,D,"21,0",0,,"3,2102","1,04328","0,12362",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"607,5303554534912","626,6539096832275","686,084508895874","56,18",Cluster 2
60,CH,26453,B,"22,0",0,,"1,75076","0,81562","0,19165",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"582,2556018829346","618,938684463501","728,7232875823975","59,58",Cluster 2
60,CH,84888,B,"15,0",0,,"2,3107","1,45829","0,17477",Amarela,PROVA AMARELA,,"0,0",2019,"647,3867893218994","674,8454570770264","757,8628063201904","58,74",Cluster 2
61,CH,40836,D,"16,0",0,,"2,7524","0,48486","0,18766",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"549,1344928741455","572,399377822876","642,1988010406494","59,38",Cluster 0
61,CH,88233,A,"15,0",0,,"1,39689","1,31818","0,11442",Amarela,PROVA AMARELA,,"0,0",2019,"639,9815082550049","683,6955547332764","820,1472759246826","55,72",Cluster 2
62,CH,83812,E,"23,0",0,,"2,08302","0,77228","0,17151",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"579,1704654693604","609,5616817474365","701,6198635101318","58,58",Cluster 2
62,CH,86934,D,"17,0",0,,"0,61655","1,00168","0,04145",Amarela,PROVA AMARELA,,"0,0",2019,"632,0230960845947","727,3547649383545","1034,4974994659424","52,07",Cluster 2
63,CH,84206,E,"17,0",0,,"1,94379","0,76871","0,16813",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"579,1919231414795","611,6836071014404","710,2982997894287","58,41",Cluster 2
63,CH,118158,C,"6,0",0,,"2,22546","0,46653","0,15939",Amarela,PROVA AMARELA,,"0,0",2019,"549,208402633667","577,4228572845459","663,4705066680908","57,97",Cluster 0
64,CH,83842,C,"17,0",0,,"2,34377","1,12196","0,19779",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"612,3344898223877","639,8599147796631","721,930742263794","59,89",Cluster 2
64,CH,88306,B,"23,0",0,,"1,78628","1,34891","0,18079",Amarela,PROVA AMARELA,,"0,0",2019,"636,4362239837646","672,1060276031494","779,5708179473877","59,04",Cluster 2
65,CH,78592,A,"14,0",0,,"4,06132","1,09892","0,2396",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"608,3815097808838","624,8157024383545","672,4326610565186","61,98",Cluster 2
65,CH,88194,E,"19,0",0,,"1,35668","1,69195","0,10234",Amarela,PROVA AMARELA,,"0,0",2019,"678,6673069000244","723,3684062957764","863,701581954956","55,12",Cluster 3
66,CH,86991,C,"15,0",0,,"2,59981","1,53287","0,15792",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"655,5502414703369","679,678201675415","753,3257007598877","57,9",Cluster 2
66,CH,118125,E,"21,0",0,,"1,14176","0,61713","0,00161",Amarela,PROVA AMARELA,,"0,0",2019,"582,4630260467529","633,0316066741943","798,3701229095459","50,08",Cluster 2
67,CH,87057,D,"20,0",0,,"1,22262","0,2453","0,17471",Amarela,PROVA AMARELA,,"0,0",2019,"527,4789333343506","579,3731212615967","736,2716197967529","58,74",Cluster 0
67,CH,88489,E,"15,0",0,,"2,48463","1,16697","0,16369",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"618,7551021575928","644,0966129302979","721,2083339691162","58,18",Cluster 2
68,CH,16894,B,"15,0",0,,"2,08568","0,34336","0,18516",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"535,3634357452393","566,0097599029541","658,0941677093506","59,26",Cluster 0
68,CH,85139,B,"24,0",0,,"2,89534","0,60872","0,22906",Amarela,PROVA AMARELA,,"0,0",2019,"559,3388080596924","582,1840763092041","648,8840579986572","61,45",Cluster 0
69,CH,87749,A,"11,0",0,,"2,67268","-0,28183","0,19225",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"472,2397327423096","496,2794780731201","568,2008266448975","59,61",Cluster 0
69,CH,118029,B,"5,0",0,,"2,63717","1,07054","0,22582",Amarela,PROVA AMARELA,,"0,0",2019,"605,5657863616943","630,5782794952393","703,77516746521","61,29",Cluster 2
70,CH,95413,C,"11,0",0,,"2,02759","0,56987","0,1785",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"558,5067272186279","589,8802280426025","684,5300197601318","58,92",Cluster 0
70,CH,118024,E,"4,0",0,,"2,44871","1,81367","0,12029",Amarela,PROVA AMARELA,,"0,0",2019,"685,7316493988037","710,7536792755127","788,6402606964111","56,01",Cluster 3
71,CH,95246,B,"11,0",0,,"1,48405","1,55628","0,23112",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"652,4174213409424","697,063684463501","827,228307723999","61,56",Cluster 2
71,CH,97013,A,"24,0",0,,"0,73411","1,20733","0,01008",Amarela,PROVA AMARELA,,"0,0",2019,"651,8642902374268","730,7999134063721","988,1155490875244","50,5",Cluster 2
72,CH,11601,D,"15,0",0,,"1,20499","0,975","0,146",Amarela,PROVA AMARELA,,"0,0",2019,"603,682279586792","655,3380489349365","814,0294551849365","57,3",Cluster 2
72,CH,87217,E,"13,0",0,,"3,91544","1,06044","0,15819",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"607,5375080108643","623,5616207122803","672,4636554718018","57,91",Cluster 2
73,CH,43248,B,"7,0",0,,"2,00267","1,24543","0,22164",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"622,908353805542","655,7338237762451","752,0692348480225","61,08",Cluster 2
73,CH,89147,B,"18,0",0,,"3,04427","1,36609","0,23176",Amarela,PROVA AMARELA,,"0,0",2019,"635,0104808807373","656,785249710083","720,2451229095459","61,59",Cluster 2
74,CH,96418,D,"8,0",0,,"4,19512","1,21813","0,10989",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"624,6607303619385","639,1804218292236","684,5943927764893","55,49",Cluster 2
74,CH,96596,B,"7,0",0,,"1,69675","2,03032","0,19839",Amarela,PROVA AMARELA,,"0,0",2019,"703,171968460083","741,2116527557373","854,5844554901123","59,92",Cluster 3
75,CH,78148,D,"9,0",0,,"2,15805","1,05791","0,14789",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"609,1301441192627","638,007402420044","726,6323566436768","57,39",Cluster 2
75,CH,84147,A,"25,0",0,,"2,067","0,32546","0,20034",Amarela,PROVA AMARELA,,"0,0",2019,"532,5214862823486","563,7948513031006","656,8806171417236","60,02",Cluster 0
76,CH,95648,C,"8,0",0,,"2,21046","1,12907","0,18621",Amarela,PROVA AMARELA,,"0,0",2019,"613,8079166412354","642,747163772583","729,6459674835205","59,31",Cluster 2
76,CH,97221,C,"8,0",0,,"2,19056","0,99919","0,15098",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"603,0242443084717","631,5295696258545","718,8694477081299","57,55",Cluster 2
77,CH,76428,E,"6,0",0,,"2,85953","1,79172","0,27325",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"675,0099658966064","699,0926265716553","767,0538425445557","63,66",Cluster 3
77,CH,118038,D,"26,0",0,,"3,49023","1,02573","0,18725",Amarela,PROVA AMARELA,,"0,0",2019,"603,1029224395752","621,4420795440674","676,4833927154541","59,36",Cluster 2
78,CH,76955,B,"27,0",1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,Amarela,PROVA AMARELA,,"0,0",2019,"10499,998807907104","10499,998807907104","10499,998807907104",,Cluster 1
78,CH,85847,A,"8,0",0,,"1,69597","1,0354","0,23669",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"600,2037525177002","639,4569873809814","753,4425258636475","61,83",Cluster 2
79,CH,86941,E,"5,0",0,,"1,31921","1,5957","0,13405",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"666,3744449615479","713,2070064544678","857,9795360565186","56,7",Cluster 3
79,CH,111894,B,"27,0",0,,"2,21881","1,10809","0,13721",Amarela,PROVA AMARELA,,"0,0",2019,"614,675760269165","642,5731182098389","728,6756038665771","56,86",Cluster 2
80,CH,47296,B,"5,0",0,,"2,1292","0,65458","0,17403",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"567,1947002410889","596,9803333282471","687,0667934417725","58,7",Cluster 0
80,CH,118054,A,"28,0",0,,"2,07127","1,3472","0,07736",Amarela,PROVA AMARELA,,"0,0",2019,"642,3156261444092","671,2024211883545","762,9101276397705","53,87",Cluster 2
81,CH,89651,A,"1,0",0,,"2,13648","1,04296","0,21255",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"603,4176349639893","633,9614391326904","724,1575717926025","60,63",Cluster 2
81,CH,118067,C,"29,0",1,Não permitiu a convergência do algoritmo de estimação da TRI,,,,Amarela,PROVA AMARELA,,"0,0",2019,"10499,998807907104","10499,998807907104","10499,998807907104",,Cluster 1
82,CH,66498,C,"30,0",0,,"1,31749","0,44063","0,18259",Amarela,PROVA AMARELA,,"0,0",2019,"545,9659099578857","594,3911075592041","740,1244640350342","59,13",Cluster 0
82,CH,78941,A,"7,0",0,,"1,612","0,52631","0,20801",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"551,8929958343506","592,231035232544","711,7049694061279","60,4",Cluster 0
83,CH,88308,C,"3,0",0,,"1,40104","1,15692","0,09673",Amarela,PROVA AMARELA,,"0,0",2019,"625,3354549407959","668,4868335723877","804,3043613433838","54,84",Cluster 2
83,CH,97136,E,"3,0",0,,"3,81404","0,33724","0,18193",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"534,404993057251","551,1252880096436","601,4626026153564","59,1",Cluster 0
84,CH,87041,D,"4,0",0,,"1,3784","1,28906","0,18498",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"630,4781436920166","676,8457889556885","816,1776065826416","59,25",Cluster 2
84,CH,87709,C,"3,0",0,,"2,06585","1,48052","0,17341",Amarela,PROVA AMARELA,,"0,0",2019,"649,8854160308838","680,5698871612549","773,4124660491943","58,67",Cluster 2
85,CH,41002,E,"12,0",0,,"1,98944","1,72511","0,24433",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"669,0375804901123","702,7261257171631","799,9985218048096","62,22",Cluster 3
85,CH,112135,A,"27,0",0,,"2,05925","0,34452","0,21848",Amarela,PROVA AMARELA,,"0,0",2019,"533,1008434295654","564,9416446685791","658,5924625396729","60,92",Cluster 0
86,CH,81689,D,"23,0",0,,"2,34674","1,87883","0,11625",Amarela,PROVA AMARELA,,"0,0",2019,"692,64817237854","718,6954021453857","799,9341487884521","55,81",Cluster 3
86,CH,87503,E,"4,0",0,,"2,16789","0,98395","0,181",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"599,6530055999756","629,0500164031982","717,6010608673096","59,05",Cluster 2
87,CH,96407,A,"1,0",0,,"1,78715","1,35975","0,17387",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"638,0574703216553","673,5389232635498","780,8654308319092","58,69",Cluster 2
87,CH,97975,A,"1,0",0,,"1,45676","1,3618","0,21595",Amarela,PROVA AMARELA,,"0,0",2019,"634,5360279083252","679,4540882110596","811,7930889129639","60,8",Cluster 2
88,CH,88345,B,"2,0",0,,"2,01725","2,01517","0,29906",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"693,2203769683838","728,2917499542236","825,0253200531006","64,95",Cluster 3
88,CH,118108,C,"22,0",0,,"2,80224","0,44492","0,21353",Amarela,PROVA AMARELA,,"0,0",2019,"543,7700748443604","567,0754909515381","635,8520984649658","60,68",Cluster 0
89,CH,66219,A,"1,0",0,,"1,471","1,73902","0,23765",Amarela,PROVA AMARELA,,"0,0",2019,"669,9483394622803","715,2431011199951","846,6784954071045","61,88",Cluster 3
89,CH,84148,A,"2,0",0,,"2,31176","0,99502","0,16842",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"601,4363765716553","628,7615299224854","711,6811275482178","58,42",Cluster 2
90,CH,52963,E,"2,0",0,,"3,32852","1,08766","0,16493",Amarela,PROVA AMARELA PPL REAPLICACAO,,"0,0",2019,"610,25071144104","629,1859149932861","686,7520809173584","58,25",Cluster 2
90,CH,111877,C,"10,0",0,,"2,54319","0,68737","0,16087",Amarela,PROVA AMARELA,,"0,0",2019,"570,8949565887451","595,6094264984131","670,9187030792236","58,04",Cluster 2
66,CH,15291,B,"23,0",0,,"4,43583","1,68003","0,27045",AMARELA,PROVA AMARELA,,"0,0",2020,"665,4326915740967","680,9155941009521","724,7083187103271","63,52",Cluster 3
82,CH,18425,C,"11,0",0,,"2,11495","1,84337","0,12869",AMARELA,PROVA AMARELA,,"0,0",2020,"688,9002323150635","718,0159091949463","808,2692623138428","56,43",Cluster 3
88,CH,18430,E,"18,0",0,,"1,90689","1,14032","0,10918",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"620,3429698944092","652,2696018218994","752,1765232086182","55,46",Cluster 2
55,CH,24819,B,"28,0",0,,"1,27477","1,02497","0,29499",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"589,9851322174072","645,2386379241943","798,2103824615479","64,75",Cluster 2
77,CH,28007,E,"17,0",0,,"4,18164","-0,02553","0,17428",AMARELA,PROVA AMARELA PPL REAPLICACAO,,"0,0",2020,"498,3227252960205","513,4909152984619","559,3626499176025","58,71",Cluster 0
